Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_L2,1,20,1024,2,2.706650495529175,5.282320737838745,11.84760485570982,0.5358090426691866,0.6123457309153655,0.5358090426691866,0.38460952942573484,0.11666384354635018,0.26666666666666666,0.0,0.6931638815322765,0.3852374930784213,0.3769095633006416,0.0,0.0,0.0,0.0,0.4173329941120884,0.5041033846710491,0.4173329941120884,0.4332550998049892,0.03847496727450291,0.9333333333333333,0.0010268899773720704,0.6660753837370775,0.2051607047634792,0.1948429074463149,0.0008480589833676595,0.001210458360232408,0.0014853323431117712,0.0
Bot-IoT,FGSM,1,20,1024,3,2.7046420574188232,5.339645624160767,31.360398342661917,0.6772188703932543,0.7830776751666464,0.6772188703932543,0.631760484045419,0.44312182281730045,0.26666666666666666,0.0,0.7416182756139126,0.2612109582588376,0.48423904574626225,0.0,0.0,0.0,0.0,0.3636148869666352,0.4707246313283117,0.3636148869666352,0.3916499252384506,0.11243344252658834,1.0,0.0,0.5859570523277385,0.2219090767776875,0.15761788765030654,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,1,20,1024,3,2.7046420574188232,4.669767141342163,37.11837609944028,0.6772188703932543,0.7830776751666464,0.6772188703932543,0.631760484045419,0.44312182281730045,0.26666666666666666,0.0,0.7416182756139126,0.2612109582588376,0.48423904574626225,0.0,0.0,0.0,0.0,0.3060351093988515,0.5530414609124251,0.3060351093988515,0.3722083077654524,0.06607211281311394,0.8,0.0,0.6277765941818986,0.21698632682602875,0.22592040090947735,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_L2,1,20,1024,3,2.7046420574188232,5.674065113067627,28.497310460129388,0.6772188703932543,0.7830776751666464,0.6772188703932543,0.631760484045419,0.44312182281730045,0.26666666666666666,0.0,0.7416182756139126,0.2612109582588376,0.48423904574626225,0.0,0.0,0.0,0.0,0.39224576579196047,0.5378545032682612,0.39224576579196047,0.4109575784700182,0.06722110459527694,0.9333333333333333,0.0007906144073572578,0.6633879926523523,0.20625990091321844,0.1811332351778915,0.0007269077000294225,0.0008473208521626856,0.0011139992573338284,0.0
Bot-IoT,FGSM,1,20,2048,2,2.626807451248169,8.202771663665771,4.96292796394563,0.5494021225557898,0.6991955751004922,0.5494021225557898,0.4136681917091318,0.17007593548780844,0.26666666666666666,0.0,0.6754572805786946,0.37861964832080675,0.3896054565912924,0.0,0.0,0.0,0.0,0.4997728429163335,0.3044272106095109,0.4997728429163335,0.3565202357622221,-0.07316686964194322,1.0,0.010332512427186231,0.6375776843710229,0.41578264285561933,0.15848201475919377,0.0113016840028384,0.009461749515816655,0.005569996286669142,0.0
Bot-IoT,RANDOM_LINF,1,20,2048,2,2.626807451248169,7.499866247177124,4.316893217998108,0.5494021225557898,0.6991955751004922,0.5494021225557898,0.4136681917091318,0.17007593548780844,0.26666666666666666,0.0,0.6754572805786946,0.37861964832080675,0.3896054565912924,0.0,0.0,0.0,0.0,0.5062331903758087,0.5406364379842462,0.5062331903758087,0.4242245381265289,0.06983082099662775,0.6666666666666666,0.03263329122781509,0.5524672169711002,0.20453359003503263,0.1853609884226456,0.026601360355838627,0.04125645577792124,0.0033419977720014855,0.0
Bot-IoT,RANDOM_L2,1,20,2048,2,2.626807451248169,7.115809440612793,4.818456058733734,0.5494021225557898,0.6991955751004922,0.5494021225557898,0.4136681917091318,0.17007593548780844,0.26666666666666666,0.0,0.6754572805786946,0.37861964832080675,0.3896054565912924,0.0,0.0,0.0,0.0,0.5012175619684525,0.5365554890517845,0.5012175619684525,0.4110769592229533,0.05791848254584334,0.6,0.02834398087985387,0.6725932447360018,0.20464624303066165,0.1813347682336132,0.02493985704148566,0.033529696578437705,0.005941329372447085,0.0
Bot-IoT,FGSM,1,20,2048,3,2.6518354415893555,5.011760950088501,37.0057061859417,0.7018245256960093,0.7995885993733166,0.7018245256960093,0.6659520517793436,0.4868172507742771,0.26666666666666666,0.0,0.7005186344799201,0.27241345891363433,0.4989968123377363,0.0,0.0,0.0,0.0,0.3317674638365923,0.3899666422652092,0.3317674638365923,0.35374321441373424,-0.06362959033123008,1.0,0.006479403131560055,0.6998286587876008,0.45739077005633283,0.1470072131033382,0.0011422835286176638,0.01268963847643641,0.0063126624582250275,1.0
Bot-IoT,RANDOM_LINF,1,20,2048,3,2.6518354415893555,5.71838903427124,30.654394126626443,0.7018245256960093,0.7995885993733166,0.7018245256960093,0.6659520517793436,0.4868172507742771,0.26666666666666666,0.0,0.7005186344799201,0.27241345891363433,0.4989968123377363,0.0,0.0,0.0,0.0,0.39528058442974484,0.5315822952695428,0.39528058442974484,0.44567535575538797,0.07036562000236905,0.6666666666666666,0.02962532147108805,0.6638622100804998,0.4058628227621403,0.19710990137524287,0.022395680091382684,0.03944076823757263,0.004084663943557371,0.0
Bot-IoT,RANDOM_L2,1,20,2048,3,2.6518354415893555,5.8823792934417725,28.81623900559715,0.7018245256960093,0.7995885993733166,0.7018245256960093,0.6659520517793436,0.4868172507742771,0.26666666666666666,0.0,0.7005186344799201,0.27241345891363433,0.4989968123377363,0.0,0.0,0.0,0.0,0.4136621356400378,0.5162092608834536,0.4136621356400378,0.4534177764222334,0.05508581603197803,0.5333333333333333,0.03430539526176607,0.5744142823430621,0.20212295318268833,0.2005359538521362,0.030582045379809273,0.04010652033570045,0.007426661715558856,0.0
