Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;RANDOM_L2;distributive;1;20;1024;3;95,5437879562378;2,595524787902832;3,4307181776888185;0,8624221711352352;0,9956027388655068;0,1861544063237764;0,3136614617348453;0,3984647335189307;0,000167059654616;0,8138455936762236;0,7696037598032074;0,6541406772773563;0,8138455936762236;0,828114989358347;0,221242190371187;0,0070707901196866;0,0137036193944912;0,0102965870313677;0,0050571344018787;0,9929292098803134;0,5123603848130975;0,1856749583443803;0,9929292098803134
CICIDS;FGSM;distributive;1;20;2048;2;95,6032190322876;6,862895965576172;4,429030191351401;0,8656414447258857;0,9949374288964732;0,2054405149226559;0,3405601690047605;0,419113648207106;0,0002124044180118;0,7945594850773441;0,7715540963286602;0,6550386054009406;0,7945594850773441;0,8213511428123716;0,3265018663286146;0,0544521312207096;0,0933378968773279;0,0716246894875969;0,0228227353870533;0,9455478687792904;0,6454776467645198;0,2371069959197675;0,9455478687792904
CICIDS;RANDOM_LINF;distributive;1;20;2048;2;95,6032190322876;4,247280597686768;4,062671699550336;0,8656414447258857;0,9949374288964732;0,2054405149226559;0,3405601690047605;0,419113648207106;0,0002124044180118;0,7945594850773441;0,7715540963286602;0,6550386054009406;0,7945594850773441;0,8250147277303823;0,2605721393034826;0,0196854555491607;0,0366054755326468;0,027823715828575;0,0113505102479165;0,9803145444508392;0,5228077897943452;0,2034352535679416;0,9803145444508392
CICIDS;RANDOM_L2;distributive;1;20;2048;2;95,6032190322876;3,782609701156616;4,086870798629771;0,8656414447258857;0,9949374288964732;0,2054405149226559;0,3405601690047605;0,419113648207106;0,0002124044180118;0,7945594850773441;0,7715540963286602;0,6550386054009406;0,7945594850773441;0,824772736739588;0,2180345191969003;0,0145409271896545;0,0272636180450796;0,0140042182848336;0,0105963552356495;0,9854590728103454;0,5098116130880533;0,1856533233895508;0,9854590728103454
CICIDS;FGSM;distributive;1;20;2048;3;95,7690978050232;5,739392280578613;4,147765252870661;0,8689876644100676;0,9948670088660756;0,225372625941108;0,3674946852316473;0,4397246630289202;0,000236270082957;0,7746273740588919;0,7730446545637348;0,6576556328881925;0,7746273740588919;0,827510011881361;0,4268742976400706;0,0624625612234111;0,1089787595930202;0,109616803922566;0,0170400847708418;0,9375374387765888;0,6368735448702056;0,2623065393535069;0,9375374387765888
CICIDS;RANDOM_LINF;distributive;1;20;2048;3;95,7690978050232;3,230599880218506;4,170575879052107;0,8689876644100676;0,9948670088660756;0,225372625941108;0,3674946852316473;0,4397246630289202;0,000236270082957;0,7746273740588919;0,7730446545637348;0,6576556328881925;0,7746273740588919;0,8272819056195465;0,2887677208287895;0,0155510400638955;0,0295127279211805;0,0306581248226248;0,0077825933386156;0,9844489599361044;0,5197605824417596;0,2039226435285479;0,9844489599361044
CICIDS;RANDOM_L2;distributive;1;20;2048;3;95,7690978050232;3,292781352996826;4,226114794972135;0,8689876644100676;0,9948670088660756;0,225372625941108;0,3674946852316473;0,4397246630289202;0,000236270082957;0,7746273740588919;0,7730446545637348;0,6576556328881925;0,7746273740588919;0,8267265164603462;0,228641370869033;0,0109702956341981;0,0209360710122836;0,0144183371735202;0,0075200710242188;0,9890297043658018;0,509185977844861;0,1863929376711366;0,9890297043658018
CICIDS;FGSM;distributive;2;5;1024;2;180,9317696094513;21,3062961101532;1,0883643987614875;0,8413094489547774;0,9976739678232216;0,0604540809734669;0,1140003100843872;0,2249405665086399;2,8638797934188043e-05;0,9395459190265332;0,6912631117284569;0,6238027270790003;0,9395459190265332;0,8304258049671626;0,4555555555555555;0,0211888793619845;0,0404942816417692;0,0680862667356252;0,0051454373621757;0,9788111206380156;0,6336641126651021;0,2069807678561286;0,9788111206380156
CICIDS;RANDOM_LINF;distributive;2;5;1024;2;180,9317696094513;8,939461469650269;1,239509591372423;0,8413094489547774;0,9976739678232216;0,0604540809734669;0,1140003100843872;0,2249405665086399;2,8638797934188043e-05;0,9395459190265332;0,6912631117284569;0,6238027270790003;0,9395459190265332;0,8289143530410532;0,2442607897153351;0,0062486052220486;0,0121854850716355;0,0132542654866663;0,0039282884499727;0,9937513947779514;0,5498401537278269;0,1947426447101574;0,9937513947779514
CICIDS;RANDOM_L2;distributive;2;5;1024;2;180,9317696094513;7,495093107223511;1,247642075489286;0,8413094489547774;0,9976739678232216;0,0604540809734669;0,1140003100843872;0,2249405665086399;2,8638797934188043e-05;0,9395459190265332;0,6912631117284569;0,6238027270790003;0,9395459190265332;0,8288330281998846;0,2232870148538572;0,0054734023185614;0,0106848875335335;0,009363790914671;0,0038686242876099;0,9945265976814386;0,5242732129198774;0,1803345486688898;0,9945265976814386
