Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
UNSW-NB15;RANDOM_LINF;distributive;1;10;1024;2;3,452151298522949;10,513383865356444;1,0797745712481157;0,4670723412524899;0,8888295029396045;0,0366849024971322;0,0704616232019151;0,1036862144966655;0,0056216216216216;0,9633150975028676;0,5;0,7753000048583782;0,9633150975028676;0,4562745955400087;0,5444828670229488;0,0764140121768287;0,1340194219832088;-0,0035586866065583;0,0783243243243243;0,9235859878231713;0,5;0,7753000048583782;0,9235859878231713
UNSW-NB15;RANDOM_L2;distributive;1;10;1024;2;3,452151298522949;10,39474368095398;0,9206626827964804;0,4670723412524899;0,8888295029396045;0,0366849024971322;0,0704616232019151;0,1036862144966655;0,0056216216216216;0,9633150975028676;0,5;0,7753000048583782;0,9633150975028676;0,4578657144245251;0,55236664162284;0,0810906203123621;0,1414199703772096;0,0010531821971045;0,0805135135135135;0,918909379687638;0,5;0,7753000048583782;0,918909379687638
UNSW-NB15;FGSM;distributive;1;10;1024;3;3,489775419235229;8,142128705978394;16,043579653111795;0,6711242287324491;0,9981444086667032;0,4034456895791052;0,5746288586913832;0,4813702644200801;0,0009189189189189;0,5965543104208947;0,5004459459459459;0,7754103938079442;0,5965543104208947;0,5106884322013312;0,5663249211356467;0,4752272125650754;0,5167922084152953;0,0292961924214325;0,4458648648648649;0,5247727874349245;0,4978602311832701;0,7738076786204384;0,5247727874349245
UNSW-NB15;RANDOM_LINF;distributive;1;10;1024;3;3,489775419235229;7,311223030090332;16,251275324296756;0,6711242287324491;0,9981444086667032;0,4034456895791052;0,5746288586913832;0,4813702644200801;0,0009189189189189;0,5965543104208947;0,5004459459459459;0,7754103938079442;0,5965543104208947;0,5086114754894816;0,6058172346429347;0,3078399364687196;0,4082378925504995;0,069185914696124;0,2454054054054054;0,6921600635312803;0,5051954075755805;0,7307455265441947;0,6921600635312803
UNSW-NB15;RANDOM_L2;distributive;1;10;1024;3;3,489775419235229;7,663243770599365;16,29135694505175;0,6711242287324491;0,9981444086667032;0,4034456895791052;0,5746288586913832;0,4813702644200801;0,0009189189189189;0,5965543104208947;0,5004459459459459;0,7754103938079442;0,5965543104208947;0,5082106592819317;0,6057297580574723;0,3059648813200388;0,4065660266744834;0,0687911656987747;0,244;0,6940351186799611;0,504405478142044;0,7307230507304397;0,6940351186799611
UNSW-NB15;FGSM;distributive;1;10;2048;2;3,5003647804260254;7,099781274795532;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5438588026833857;0,7865836805629418;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,588788742693545;0,7103223894465746;1,0
UNSW-NB15;RANDOM_LINF;distributive;1;10;2048;2;3,5003647804260254;8,918648719787598;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5438588026833857;0,7865836805629418;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5259564936528339;0,7259993902482335;1,0
UNSW-NB15;RANDOM_L2;distributive;1;10;2048;2;3,5003647804260254;8,882080554962158;0,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5438588026833857;0,7865836805629418;1,0;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,5293227521397689;0,7286162944428805;1,0
UNSW-NB15;FGSM;distributive;1;10;2048;3;3,453153371810913;5,5453715324401855;6,479862022057037;0,4511854442986931;0,9932885906040269;0,0032648019059384;0,0065082122204876;0,0378935960960488;2,7027027027027027e-05;0,9967351980940616;0,6042376270208265;0,803765591452414;0,9967351980940616;0,3863868240781227;0,3941656466748266;0,2131165622518309;0,2766530168093697;-0,2047493927635416;0,4013243243243243;0,786883437748169;0,4408302031737022;0,5308545978579787;0,786883437748169
UNSW-NB15;RANDOM_LINF;distributive;1;10;2048;3;3,453153371810913;7,1508629322052;-3,736092892192583;0,4511854442986931;0,9932885906040269;0,0032648019059384;0,0065082122204876;0,0378935960960488;2,7027027027027027e-05;0,9967351980940616;0,6042376270208265;0,803765591452414;0,9967351980940616;0,4885463732206189;0,5958142576847613;0,2210579722933027;0,322472687486927;0,0460550243978376;0,1837297297297297;0,7789420277066973;0,542003796315949;0,5865587128616626;0,7789420277066973
UNSW-NB15;RANDOM_L2;distributive;1;10;2048;3;3,453153371810913;7,204865455627441;-3,672933974639264;0,4511854442986931;0,9932885906040269;0,0032648019059384;0,0065082122204876;0,0378935960960488;2,7027027027027027e-05;0,9967351980940616;0,6042376270208265;0,803765591452414;0,9967351980940616;0,4879147840450857;0,5944818544782791;0,2200652960381187;0,3212210004346916;0,0446343791263232;0,1839189189189189;0,7799347039618812;0,5442102869877732;0,5877744500434178;0,7799347039618812
UNSW-NB15;FGSM;distributive;1;15;1024;2;2,8068385124206543;6,2563300132751465;0,0315794587766593;0,44971578487101;0,9333333333333332;0,0006176652254478;0,0012345134694237;0,0146898402501885;5,405405405405405e-05;0,9993823347745522;0,6032777868864188;0,8034571077442275;0,9993823347745522;0,4493999902832434;0,0;0,0;0,0;0,0;0,0;1,0;0,2674023957779362;0,5601151693416584;1,0
UNSW-NB15;RANDOM_LINF;distributive;1;15;1024;2;2,8068385124206543;5,218653202056885;-1,1441480833697726;0,44971578487101;0,9333333333333332;0,0006176652254478;0,0012345134694237;0,0146898402501885;5,405405405405405e-05;0,9993823347745522;0,6032777868864188;0,8034571077442275;0,9993823347745522;0,4611572657047078;0,6532615579480684;0,0455086914321009;0,0850897092183955;0,0412180975067269;0,0295945945945945;0,9544913085678992;0,5491593573300646;0,7239420245427687;0,9544913085678992
UNSW-NB15;RANDOM_L2;distributive;1;15;1024;2;2,8068385124206543;5,252562522888184;-1,2498178108147515;0,44971578487101;0,9333333333333332;0,0006176652254478;0,0012345134694237;0,0146898402501885;5,405405405405405e-05;0,9993823347745522;0,6032777868864188;0,8034571077442275;0,9993823347745522;0,4622139629791575;0,663161150634086;0,0472955086914321;0,0882940389169154;0,0457479044688454;0,0294324324324324;0,952704491308568;0,5553537767009045;0,7274806381165453;0,952704491308568
UNSW-NB15;FGSM;distributive;1;15;1024;3;2,794062376022339;4,7865517139434814;-9,76898411310304;0,44967934703396;0,7674418604651163;0,0007279625871349;0,0014545454545454;0,009964873825702;0,0002702702702702;0,9992720374128652;0,5598243243243244;0,7909440985816059;0,9992720374128652;0,5473691881649905;0,7913175382837331;0,2416615194564546;0,3702514532918751;0,2175688080476812;0,078081081081081;0,7583384805435454;0,5842845051881493;0,7327099436556973;0,7583384805435454
UNSW-NB15;RANDOM_LINF;distributive;1;15;1024;3;2,794062376022339;4,361728429794312;-0,1032405383083134;0,44967934703396;0,7674418604651163;0,0007279625871349;0,0014545454545454;0,009964873825702;0,0002702702702702;0,9992720374128652;0,5598243243243244;0,7909440985816059;0,9992720374128652;0,4507117524170432;0,5078717201166181;0,0768552016235771;0,1335070508890251;-0,0258970324031524;0,0912432432432432;0,9231447983764228;0,4624491216156596;0,6490407158899363;0,9231447983764228
UNSW-NB15;RANDOM_L2;distributive;1;15;1024;3;2,794062376022339;4,452513933181763;-0,3510178302482625;0,44967934703396;0,7674418604651163;0,0007279625871349;0,0014545454545454;0,009964873825702;0,0002702702702702;0,9992720374128652;0,5598243243243244;0,7909440985816059;0,9992720374128652;0,4531895253364427;0,521733073279465;0,0826127239036442;0,1426394972386212;-0,0179346016958011;0,0927837837837837;0,9173872760963556;0,4621989800176952;0,6503032200522848;0,9173872760963556
UNSW-NB15;FGSM;distributive;1;15;2048;2;2,884938716888428;2,628003597259521;20,80114657727251;0,6716222125054657;0,992675570874623;0,4066001941233566;0,5769014084507043;0,4795751345831677;0,0036756756756756;0,5933998058766434;0,5008243243243243;0,775504126605973;0,5933998058766434;0,4636107467327406;0,5395644528608143;0,1759904703079502;0,2654113576632622;-0,0103797083061729;0,184;0,8240095296920498;0,4239340600637697;0,6011787411321454;0,8240095296920498
