Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;C&W;linear;8;20;29,070239100139588;2,282233199803158;0,0;0,9339106735878736;0,8659397774137054;0,7201400063425692;0,7863385980775027;0,7520845209977434;0,0226532891659427;0,2798599936574308;0,8487433585883133;0,8166707088357552;0,2798599936574308;0,9339106735878736;0,8659397774137054;0,7201400063425692;0,7863385980775027;0,7520845209977434;0,0226532891659427;0,2798599936574308;0,8487433585883133;0,8166707088357552;0,2798599936574308
CICIDS;C&W;linear;10;5;46,350592300063;5,602243599714711;0,0;0,9233086912452816;0,9345976173109652;0,5869460529252164;0,7210550617568972;0,7039956365474886;0,0083458230313212;0,4130539470747836;0,7893001149469475;0,7956492825495151;0,4130539470747836;0,9233086912452816;0,9345976173109652;0,5869460529252164;0,7210550617568972;0,7039956365474886;0,0083458230313212;0,4130539470747836;0,7893001149469475;0,7956492825495151;0,4130539470747836
CICIDS;C&W;linear;10;10;42,39978630002588;5,354641800513491;0,0;0,9261828301441434;0,954410983842828;0,5911274504046324;0,7300737646060448;0,7166314612611426;0,0057373058528156;0,4088725495953675;0,7926950722759085;0,80729359573252;0,4088725495953675;0,9261828301441434;0,954410983842828;0,5911274504046324;0,7300737646060448;0,7166314612611426;0,0057373058528156;0,4088725495953675;0,7926950722759085;0,80729359573252;0,4088725495953675
CICIDS;C&W;linear;10;15;41,30290429992601;7,122329799924046;0,0;0,9307013176607802;0,9904838205408786;0,5953675753767369;0,7437039210651799;0,7371294304883234;0,0011622578828291;0,4046324246232631;0,797102658746954;0,8270920489131846;0,4046324246232631;0,9307013176607802;0,9904838205408786;0,5953675753767369;0,7437039210651799;0,7371294304883234;0,0011622578828291;0,4046324246232631;0,797102658746954;0,8270920489131846;0,4046324246232631
CICIDS;C&W;linear;10;20;32,05459340009838;7,438288300065324;0,0;0,9323932710636298;0,9896234919538908;0,6060207425504176;0,751711879716775;0,7440288482121917;0,0012911324735329;0,3939792574495824;0,8023648050384423;0,8310889361218976;0,3939792574495824;0,9323932710636298;0,9896234919538908;0,6060207425504176;0,751711879716775;0,7440288482121917;0,0012911324735329;0,3939792574495824;0,8023648050384423;0,8310889361218976;0,3939792574495824
CICIDS;C&W;linear;16;5;80,3014556998387;8,69421390001662;0,0;0,9323000450261926;0,9669693862604364;0,6203032687722431;0,75577975743265;0,7425317631490183;0,0043053659561062;0,379696731227757;0,8079989514080683;0,8256971584975339;0,379696731227757;0,9323000450261926;0,9669693862604364;0,6203032687722431;0,75577975743265;0,7425317631490183;0,0043053659561062;0,379696731227757;0,8079989514080683;0,8256971584975339;0,379696731227757
CICIDS;C&W;linear;16;10;71,29167180019431;5,175882699899375;0,0;0,9403492207691744;0,9070400047307886;0,720633317281152;0,8031626969322102;0,7756175327332491;0,0150067301175145;0,279366682718848;0,8528132935818187;0,8374258237766481;0,279366682718848;0,9403492207691744;0,9070400047307886;0,720633317281152;0,8031626969322102;0,7756175327332491;0,0150067301175145;0,279366682718848;0,8528132935818187;0,8374258237766481;0,279366682718848
CICIDS;C&W;linear;16;15;63,04548739991151;5,765878699719906;0,0;0,9435823790888048;0,9265807927288048;0,7232290724579805;0,8123726029566009;0,7880557603415824;0,0116440579267419;0,2767709275420195;0,8557925072656192;0,8482749149994575;0,2767709275420195;0,9435823790888048;0,9265807927288048;0,7232290724579805;0,8123726029566009;0,7880557603415824;0,0116440579267419;0,2767709275420195;0,8557925072656192;0,8482749149994575;0,2767709275420195
CICIDS;C&W;linear;16;20;50,54228389984928;6,781548199942336;0,0;0,9444432322855651;0,9276709785603068;0,7277628348935271;0,815646576406395;0,7914997340478213;0,0115295027350052;0,2722371651064729;0,858116666079261;0,8507040673196757;0,2722371651064729;0,9444432322855651;0,9276709785603068;0,7277628348935271;0,815646576406395;0,7914997340478213;0,0115295027350052;0,2722371651064729;0,858116666079261;0,8507040673196757;0,2722371651064729
CICIDS;C&W;linear;32;5;159,7333973001223;8,171179100172594;0,0;0,9351325297381142;0,9047986660079052;0,6883097053054417;0,7818447437411195;0,7541781269681366;0,0147155690051836;0,3116902946945583;0,836797068150129;0,8228726894382785;0,3116902946945583;0,9351325297381142;0,9047986660079052;0,6883097053054417;0,7818447437411195;0,7541781269681366;0,0147155690051836;0,3116902946945583;0,836797068150129;0,8228726894382785;0,3116902946945583
CICIDS;C&W;linear;32;10;147,90858649997972;3,809725899714977;0,0;0,946750080828958;0,876360678176207;0,797143494755635;0,8348771696743797;0,8044996617410655;0,0228513741849875;0,2028565052443651;0,8871460602853237;0,8538808831954723;0,2028565052443651;0,946750080828958;0,876360678176207;0,797143494755635;0,8348771696743797;0,8044996617410655;0,0228513741849875;0,2028565052443651;0,8871460602853237;0,8538808831954723;0,2028565052443651
CICIDS;C&W;linear;32;15;140,65636479994282;6,25569530017674;0,0;0,958815910312585;0,8757032471928473;0,8812060277898496;0,8784460199165169;0,8536604146819771;0,0254145466000973;0,1187939722101504;0,927895740594876;0,8884853624130484;0,1187939722101504;0,958815910312585;0,8757032471928473;0,8812060277898496;0,8784460199165169;0,8536604146819771;0,0254145466000973;0,1187939722101504;0,927895740594876;0,8884853624130484;0,1187939722101504
CICIDS;C&W;linear;32;20;89,07732699997723;3,654153800103813;0,0;0,958972609396788;0,8771106612527645;0,8804073338892869;0,8787559056964326;0,8540668879663095;0,0250637213254035;0,119592666110713;0,9276718062819416;0,8888571626049144;0,119592666110713;0,958972609396788;0,8771106612527645;0,8804073338892869;0,8787559056964326;0,8540668879663095;0,0250637213254035;0,119592666110713;0,9276718062819416;0,8888571626049144;0,119592666110713
