Dataset,Attack,Resolution,AddressSize,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,FGSM,2,5,0.27858805656433105,0.4251110553741455,92.42476557388966,0.9955749800101766,0.9955995364977172,0.9955749800101766,0.9953684227451528,0.9915133468470431,0.7333333333333333,0.0,0.8092396117023822,0.6189076326684205,0.6650561967405514,0.0,0.0,0.0,0.0,0.07132732427128008,0.07175368121364623,0.07132732427128008,0.06814689836333679,-0.8131472168728301,1.0,0.0,0.33503960646798664,0.1881656862827628,0.03013482347646108,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,2,5,0.27858805656433105,0.6717052459716797,48.320854837537254,0.9955749800101766,0.9955995364977172,0.9955749800101766,0.9953684227451528,0.9915133468470431,0.7333333333333333,0.0,0.8092396117023822,0.6189076326684205,0.6650561967405514,0.0,0.0,0.0,0.0,0.5123664316348041,0.5046320089351679,0.5123664316348041,0.5037325814573596,0.03952472158304208,1.0,2.7262565770939922e-05,0.5190799061252569,0.2141662582550834,0.2415469906382539,1.7307326191176726e-05,2.0174306003873465e-05,0.0003713330857779428,0.0
Bot-IoT,RANDOM_L2,2,5,0.27858805656433105,0.6736311912536621,48.57981391291706,0.9955749800101766,0.9955995364977172,0.9955749800101766,0.9953684227451528,0.9915133468470431,0.7333333333333333,0.0,0.8092396117023822,0.6189076326684205,0.6650561967405514,0.0,0.0,0.0,0.0,0.509776840881006,0.4984565133844542,0.509776840881006,0.4981362258238651,0.02999165038828853,1.0,3.635008769458656e-05,0.5106166255535516,0.2059950993720748,0.21918764189356654,5.192197857353018e-05,0.0,0.0003713330857779428,0.0
Bot-IoT,FGSM,2,10,0.25983190536499023,0.3086376190185547,89.99781929199679,0.9994820818492404,0.9994734565948109,0.9994820818492404,0.9994752912134444,0.9990058537118773,0.06666666666666667,0.0,0.8913359329732404,0.7827396146601174,0.7910699710177788,0.0,0.0,0.0,0.0,0.09950388892927237,0.10168856839902525,0.09950388892927237,0.09896735605523649,-0.745753290161292,1.0,0.005607001026889978,0.34608436890910166,0.1842864372946444,0.04196644700761609,0.0013499714429117847,2.0174306003873465e-05,0.19977720014853323,0.0
Bot-IoT,RANDOM_LINF,2,10,0.25983190536499023,0.5116472244262695,46.541760558261245,0.9994820818492404,0.9994734565948109,0.9994820818492404,0.9994752912134444,0.9990058537118773,0.06666666666666667,0.0,0.8913359329732404,0.7827396146601174,0.7910699710177788,0.0,0.0,0.0,0.0,0.5340644762666279,0.5210563476478846,0.5340644762666279,0.515647453852341,0.07371764128175401,1.0,0.00017266291654928617,0.518527192697936,0.21028411503073396,0.2245893311907968,0.00010384395714706036,0.00014122014202711428,0.0022279985146676567,0.0
Bot-IoT,RANDOM_L2,2,10,0.25983190536499023,0.4729647636413574,47.62393690484844,0.9994820818492404,0.9994734565948109,0.9994820818492404,0.9994752912134444,0.9990058537118773,0.06666666666666667,0.0,0.8913359329732404,0.7827396146601174,0.7910699710177788,0.0,0.0,0.0,0.0,0.523242712800756,0.5064681655706456,0.523242712800756,0.5007457350579365,0.048795910188889305,1.0,0.0001544878727019929,0.5119260491866255,0.20589297406425788,0.2124334641643361,6.92293047647069e-05,0.0001815687540348612,0.0014853323431117712,0.0
Bot-IoT,FGSM,2,15,0.23897790908813477,0.5413248538970947,82.90960965326742,0.9998273606164134,0.9998182939602852,0.9998273606164134,0.9998213072322493,0.999668592770682,0.2,0.0,0.87983352992183,0.7594113297291402,0.7774660015403964,0.0,0.0,0.0,0.0,0.17073126408373918,0.16542040111893605,0.17073126408373918,0.16784391055175524,-0.5674315385982448,1.0,0.0004271135304113921,0.37608112205523925,0.18185005963184134,0.067053376591272,0.0007788296786029527,4.034861200774693e-05,0.0,0.0
Bot-IoT,RANDOM_LINF,2,15,0.23897790908813477,0.45766186714172363,51.322962855273666,0.9998273606164134,0.9998182939602852,0.9998273606164134,0.9998213072322493,0.999668592770682,0.2,0.0,0.87983352992183,0.7594113297291402,0.7774660015403964,0.0,0.0,0.0,0.0,0.4865977320636767,0.5062753627405998,0.4865977320636767,0.4929120267928388,0.05167891113329246,1.0,0.012749793258876237,0.5205467933401737,0.206873014881534,0.21902955763606746,0.01062669828138251,0.014747417688831505,0.021537318975120682,0.0
Bot-IoT,RANDOM_L2,2,15,0.23897790908813477,0.43689513206481934,52.501453805335466,0.9998273606164134,0.9998182939602852,0.9998273606164134,0.9998213072322493,0.999668592770682,0.2,0.0,0.87983352992183,0.7594113297291402,0.7774660015403964,0.0,0.0,0.0,0.0,0.4748128225630588,0.49404306545532345,0.4748128225630588,0.48016409426654494,0.029023454947566,1.0,0.014349197117438046,0.5111773665187088,0.20357786884196175,0.208749358850106,0.012963187317191368,0.015493867010974823,0.023022651318232456,0.0
Bot-IoT,FGSM,2,20,0.24791193008422852,0.3180563449859619,79.92658283055898,0.999654721232827,0.9996452887864733,0.999654721232827,0.9996489276772591,0.9993371504901585,0.13333333333333333,0.0,0.8855530221064395,0.7707238932838482,0.7843693429568044,0.0,0.0,0.0,0.0,0.20038889292723705,0.23105761193721294,0.20038889292723705,0.21283291746169278,-0.3560823549570004,0.8,0.0787342899464745,0.4345415091158748,0.183795266462963,0.11419027958787789,0.12556465151698715,0.015756132989025177,0.2331971778685481,0.0
Bot-IoT,RANDOM_LINF,2,20,0.24791193008422852,0.3240041732788086,60.32201788180562,0.999654721232827,0.9996452887864733,0.999654721232827,0.9996489276772591,0.9993371504901585,0.13333333333333333,0.0,0.8855530221064395,0.7707238932838482,0.7843693429568044,0.0,0.0,0.0,0.0,0.39643454241477066,0.497827843921872,0.39643454241477066,0.43326682787647425,0.033618406417060126,0.8666666666666667,0.06134077298461482,0.5223343085732678,0.20639282271403467,0.1989585869576469,0.050260475259177206,0.07073111684958037,0.12588191607872262,1.0
Bot-IoT,RANDOM_L2,2,20,0.24791193008422852,0.3188509941101074,62.88707567056772,0.999654721232827,0.9996452887864733,0.999654721232827,0.9996489276772591,0.9993371504901585,0.13333333333333333,0.0,0.8855530221064395,0.7707238932838482,0.7843693429568044,0.0,0.0,0.0,0.0,0.3707839645271498,0.4867459389099085,0.3707839645271498,0.41611201728527925,0.01511669492860554,0.8666666666666667,0.06454866822366209,0.5089944457895146,0.20303205061252072,0.18786585655881669,0.0569584104951626,0.07119512588766946,0.10508726327515781,0.0
Bot-IoT,FGSM,4,5,1.0446827411651611,1.446481466293335,91.58882750599695,0.9991277167987207,0.9991194188475454,0.9991277167987207,0.9991194963219456,0.9983253695422292,0.13333333333333333,0.0,0.8841408526989831,0.7684096647938723,0.7831382815434011,0.0,0.0,0.0,0.0,0.08323944173875118,0.07950189579961026,0.08323944173875118,0.07772454232568536,-0.7913781499699527,1.0,0.0,0.3403193001309976,0.18680831253790448,0.034506890151835515,0.0,0.0,0.0,0.0
Bot-IoT,RANDOM_LINF,4,5,1.0446827411651611,1.6793053150177002,49.25401613723923,0.9991277167987207,0.9991194188475454,0.9991277167987207,0.9991194963219456,0.9983253695422292,0.13333333333333333,0.0,0.8841408526989831,0.7684096647938723,0.7831382815434011,0.0,0.0,0.0,0.0,0.5065875554263284,0.5079073200135126,0.5065875554263284,0.5026267208549603,0.036912425707317155,1.0,9.08752192364664e-06,0.5114259934837343,0.2076318106903677,0.22020913984506446,0.0,2.0174306003873465e-05,0.0,0.0
Bot-IoT,RANDOM_L2,4,5,1.0446827411651611,1.629403829574585,49.946390928254715,0.9991277167987207,0.9991194188475454,0.9991277167987207,0.9991194963219456,0.9983253695422292,0.13333333333333333,0.0,0.8841408526989831,0.7684096647938723,0.7831382815434011,0.0,0.0,0.0,0.0,0.49966380751617356,0.49687629329424243,0.49966380751617356,0.4952547769277729,0.02281564608505926,1.0,0.0,0.5068234706621337,0.20365687405137184,0.2108052369137142,0.0,0.0,0.0,0.0
Bot-IoT,FGSM,4,10,0.9648950099945068,1.0392041206359863,84.88769353783529,0.9997637566329869,0.9997547973114828,0.9997637566329869,0.9997546898012006,0.9995465387353752,0.3333333333333333,0.0,0.8665466341159146,0.7327857682304157,0.7597024008897175,0.0,0.0,0.0,0.0,0.150886821254634,0.1498205457357984,0.150886821254634,0.14937421452130567,-0.6650783239079542,1.0,0.0,0.36383754466143886,0.18072305518507376,0.060503935938381395,0.0,0.0,0.0,0.0
