Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_F1_Macro;Clean_Miss_ddos;Clean_Miss_dos;Clean_Miss_reconnaissance;Clean_Miss_theft;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_F1_Macro;Adv_Miss_ddos;Adv_Miss_dos;Adv_Miss_reconnaissance;Adv_Miss_theft
Bot-IoT;RANDOM_LINF;gaussian;10;10;1024;2;10,673391103744509;9,027958869934082;49,44846260085775;0,9203678127498728;0,9305300634121288;0,9203678127498728;0,919331243585223;0,8558753806933965;0,1333333333333333;0,0;0,8416058684170811;0,8194634163036252;0,7520971317090983;0,0;0,0;0,0;0,0;0,4258831867412953;0,5377007645308992;0,4258831867412953;0,4597665217932653;0,102258045499164;0,6;0,0089148590070973;0,7752418053612027;0,2505665848632143;0,219732946577903;0,0073556136312501;0,0105511620400258;0,0122539918306721;0,0
Bot-IoT;RANDOM_L2;gaussian;10;10;1024;2;10,673391103744509;9,074731588363647;52,674093188922;0,9203678127498728;0,9305300634121288;0,9203678127498728;0,919331243585223;0,8558753806933965;0,1333333333333333;0,0;0,8416058684170811;0,8194634163036252;0,7520971317090983;0,0;0,0;0,0;0,0;0,3936268808606528;0,5214376478373662;0,3936268808606528;0,4327765639449709;0,073802451760598;0,7333333333333333;0,0104779127779645;0,7000183520065317;0,2263941227514394;0,2013280257561138;0,0095709513837207;0,0115397030342156;0,0103973264017824;0,0
Bot-IoT;FGSM;gaussian;10;10;1024;3;10,671147346496582;8,15134310722351;78,46187395507742;0,9302355164643454;0,937950505893376;0,9302355164643454;0,9295052479615884;0,8727208424383959;0,1333333333333333;0,0;0,8376844246885182;0,8301141455671717;0,7563447173148703;0,0;0,0;0,0;0,0;0,1456167769135712;0,2117203306842494;0,1456167769135712;0,1608476384218533;-0,2526729694462225;0,9333333333333332;0,0233731063876191;0,6557148490248143;0,2615073029690712;0,0870275531697902;0,0241437200366915;0,0105915106520335;0,2421091719272187;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;10;1024;3;10,671147346496582;9,099461793899536;52,77040779239661;0,9302355164643454;0,937950505893376;0,9302355164643454;0,9295052479615884;0,8727208424383959;0,1333333333333333;0,0;0,8376844246885182;0,8301141455671717;0,7563447173148703;0,0;0,0;0,0;0,0;0,4025314385403794;0,536530930782038;0,4025314385403794;0,4468180525504591;0,0949092906144638;0,7333333333333333;0,0174026044837833;0,7799447706264708;0,2368149165732157;0,2101877998051441;0,0160092767268384;0,0188629761136216;0,0204233197177868;0,0
Bot-IoT;RANDOM_L2;gaussian;10;10;1024;3;10,671147346496582;8,888726472854614;55,68892200334376;0,9302355164643454;0,937950505893376;0,9302355164643454;0,9295052479615884;0,8727208424383959;0,1333333333333333;0,0;0,8376844246885182;0,8301141455671717;0,7563447173148703;0,0;0,0;0,0;0,0;0,3733462964309079;0,5152434172552245;0,3733462964309079;0,4208473962887886;0,0619445070870767;0,7333333333333333;0,0204832744158995;0,6731281838024451;0,2202504725868207;0,1942141636882875;0,0191245954412502;0,0217680761781794;0,0259933160044559;0,0
Bot-IoT;FGSM;gaussian;10;10;2048;2;10,631202697753906;9,244909048080444;85,62095660391074;0,9297266845969324;0,9375782286087546;0,9297266845969324;0,9289811454993918;0,8718619303087379;0,1333333333333333;0,0;0,8443721954997164;0,8434830808374724;0,756125913736133;0,0;0,0;0,0;0,0;0,0735171185578251;0,1706824318329173;0,0735171185578251;0,0783241214482585;-0,3240551273510927;0,9333333333333332;0,0253541861669741;0,6426461504291124;0,2315478946251425;0,0478968870087527;0,0313608750584122;0,010994996772111;0,1607872261418492;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;10;2048;2;10,631202697753906;8,563267469406128;52,33426619175692;0,9297266845969324;0,9375782286087546;0,9297266845969324;0,9289811454993918;0,8718619303087379;0,1333333333333333;0,0;0,8443721954997164;0,8434830808374724;0,756125913736133;0,0;0,0;0,0;0,0;0,4063840226793632;0,5408628312535968;0,4063840226793632;0,4482894791566035;0,1001163869111401;0,9333333333333332;0,0055888259830426;0,7051782700726887;0,2623320335407816;0,2133259352969719;0,0050364319216324;0,0059312459651387;0,0111399925733382;0,0
Bot-IoT;RANDOM_L2;gaussian;10;10;2048;2;10,631202697753906;8,448251008987427;56,12233771897943;0,9297266845969324;0,9375782286087546;0,9297266845969324;0,9289811454993918;0,8718619303087379;0,1333333333333333;0,0;0,8443721954997164;0,8434830808374724;0,756125913736133;0,0;0,0;0,0;0,0;0,3685033074071381;0,5244765772798836;0,3685033074071381;0,4198048686512864;0,0724164845477082;0,8666666666666667;0,0102325496860261;0,7576642954238368;0,227348781636457;0,1946713518748885;0,0089478876408383;0,0115598773402194;0,0133679910880059;0,0
Bot-IoT;FGSM;gaussian;10;10;2048;3;10,861911296844482;7,189195156097412;75,28440066875046;0,9027949407574326;0,9174292183771524;0,9027949407574326;0,901075116163668;0,8259308805662435;0,0666666666666666;0,0;0,8418658658907383;0,846643435034404;0,7519212734548708;0,0;0,0;0,0;0,0;0,149950934069928;0,4386388020081322;0,149950934069928;0,2011921597504235;-0,119014979397346;0,9333333333333332;0,017820630492271;0,6410635000402838;0,2642059995753371;0,1007070788230032;0,0213745478461032;0,0049225306649451;0,1789825473449684;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;10;2048;3;10,861911296844482;9,98384141921997;52,741331685687285;0,9027949407574326;0,9174292183771524;0,9027949407574326;0,901075116163668;0,8259308805662435;0,0666666666666666;0,0;0,8418658658907383;0,846643435034404;0,7519212734548708;0,0;0,0;0,0;0,0;0,3753816239005597;0,5513543639077348;0,3753816239005597;0,4316410421685483;0,1022692634414356;0,6666666666666666;0,0132132568769822;0,7669616024167167;0,237519658420141;0,1999293111436879;0,0108516935218678;0,0156956100710135;0,0181953212031192;0,0
Bot-IoT;RANDOM_L2;gaussian;10;10;2048;3;10,861911296844482;9,8398699760437;55,66257178163845;0,9027949407574326;0,9174292183771524;0,9027949407574326;0,901075116163668;0,8259308805662435;0,0666666666666666;0,0;0,8418658658907383;0,846643435034404;0,7519212734548708;0,0;0,0;0,0;0,0;0,3461692229410482;0,5306805078011099;0,3461692229410482;0,403518056169776;0,0737420812696589;0,8666666666666667;0,0153397370071155;0,7257937095442489;0,2206499647695127;0,1840201827378291;0,0131708752314854;0,0174306003873466;0,0233939844040103;0,0
Bot-IoT;FGSM;gaussian;10;15;1024;2;8,335731029510498;12,651842594146729;75,78596350948608;0,9226484698698844;0,9321401514627;0,9226484698698844;0,9216944686908634;0,8596767157830939;0,1333333333333333;0,0;0,8768634963019262;0,8918411192550177;0,7530851071998053;0,0;0,0;0,0;0,0;0,1647888347750236;0,3119847971163915;0,1647888347750236;0,1892222196639761;-0,238101847854353;0,9333333333333332;0,0113684899264819;0,6714338155697452;0,2357108443562418;0,0959389765917049;0,0079613700479412;0,0086144286636539;0,1351652432231712;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;15;1024;2;8,335731029510498;16,904462814331055;47,325906811078;0,9226484698698844;0,9321401514627;0,9226484698698844;0,9216944686908634;0,8596767157830939;0,1333333333333333;0,0;0,8768634963019262;0,8918411192550177;0,7530851071998053;0,0;0,0;0,0;0,0;0,4493894017591044;0,5368805803721474;0,4493894017591044;0,4721801030109022;0,1008397209078691;0,5333333333333333;0,0227097172871929;0,659034836260138;0,223303391878429;0,2257726322201942;0,0198688104674708;0,024229341510652;0,0556999628666914;0,0
Bot-IoT;RANDOM_L2;gaussian;10;15;1024;2;8,335731029510498;18,40193343162537;50,51791815075961;0,9226484698698844;0,9321401514627;0,9226484698698844;0,9216944686908634;0,8596767157830939;0,1333333333333333;0,0;0,8768634963019262;0,8918411192550177;0,7530851071998053;0,0;0,0;0,0;0,0;0,4174692883622883;0,5170391263906561;0,4174692883622883;0,4446342892519744;0,0649183500022439;0,8;0,0274079661217182;0,6177535338966684;0,2137550647164824;0,2037210467967137;0,0254590768272209;0,0281028082633957;0,0564426290382473;0,0
Bot-IoT;FGSM;gaussian;10;15;1024;3;8,097203493118286;14,847613334655762;81,52213418623246;0,915951879043396;0,9272375775746708;0,915951879043396;0,9147600965528524;0,848356246281938;0,0666666666666666;0,0;0,8669843263943274;0,8562813166122144;0,7576093505075908;0,0;0,0;0,0;0,0;0,1007305371810714;0,2425427625558149;0,1007305371810714;0,1251574379206554;-0,3115091003310807;0,9333333333333332;0,0660208467752928;0,5617564913070108;0,2504670233012652;0,0595557350958393;0,1115284099759428;0,0045593931568754;0,2209431860378759;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;15;1024;3;8,097203493118286;16,60260581970215;52,62775314385404;0,915951879043396;0,9272375775746708;0,915951879043396;0,9147600965528524;0,848356246281938;0,0666666666666666;0,0;0,8669843263943274;0,8562813166122144;0,7576093505075908;0,0;0,0;0,0;0,0;0,3896743476048557;0,5335042614229784;0,3896743476048557;0,4376332291982768;0,0862087220005718;0,7333333333333333;0,0291527703310584;0,6487942023457346;0,2167843370739307;0,203414317913822;0,0270686581630003;0,0311693027759845;0,0367619754920163;0,0
Bot-IoT;RANDOM_L2;gaussian;10;15;1024;3;8,097203493118286;16,551098108291626;54,67216689685252;0,915951879043396;0,9272375775746708;0,915951879043396;0,9147600965528524;0,848356246281938;0,0666666666666666;0,0;0,8669843263943274;0,8562813166122144;0,7576093505075908;0,0;0,0;0,0;0,0;0,369230210074871;0,5158961770164036;0,369230210074871;0,4186086535736926;0,0595314522353567;0,8;0,0301523977426595;0,6959897835215969;0,2118015487916727;0,1906231330368084;0,0286609321725886;0,0314920916720464;0,0375046416635722;0,0
Bot-IoT;FGSM;gaussian;10;15;2048;2;8,3265700340271;6,540550231933594;85,65184996728938;0,923002834920404;0,9324955908188548;0,923002834920404;0,9220540460526566;0,860361277363558;0,1333333333333333;0,0;0,8892440455210149;0,915835803398813;0,753234444281364;0,0;0,0;0,0;0,0;0,0664843352475103;0,4422016612709112;0,0664843352475103;0,0710378371203061;-0,3335345157899086;0,9333333333333332;0,0134040948373787;0,5346245295814208;0,256463135830325;0,042766830464566;0,0116478305266619;0,0088766946417043;0,1344225770516153;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;15;2048;2;8,3265700340271;16,6534206867218;53,070255142836366;0,923002834920404;0,9324955908188548;0,923002834920404;0,9220540460526566;0,860361277363558;0,1333333333333333;0,0;0,8892440455210149;0,915835803398813;0,753234444281364;0,0;0,0;0,0;0,0;0,3923002834920404;0,5368918582555989;0,3923002834920404;0,4228774160502828;0,0866369969469298;0,8;0,0397306458501831;0,6177299725466974;0,219888240610924;0,1959763465851667;0,0376434344658093;0,04208360232408;0,0412179725213516;0,0
Bot-IoT;RANDOM_L2;gaussian;10;15;2048;2;8,3265700340271;16,115761756896973;56,03692665552082;0,923002834920404;0,9324955908188548;0,923002834920404;0,9220540460526566;0,860361277363558;0,1333333333333333;0,0;0,8892440455210149;0,915835803398813;0,753234444281364;0,0;0,0;0,0;0,0;0,3626335683651959;0,5148312010017432;0,3626335683651959;0,3997054958898806;0,0562458581185498;0,6;0,0444288946847084;0,6182026802816444;0,2119460251701002;0,181864857010668;0,0420741099707506;0,0467438670109748;0,0523579650946899;0,0
Bot-IoT;FGSM;gaussian;10;15;2048;3;8,27890396118164;13,62640380859375;78,49185869012139;0,920576797266846;0,930461383587229;0,920576797266846;0,9195637304441918;0,8560311858601135;0,0666666666666666;0,0;0,8716364269044912;0,887300347619043;0,7596186150835849;0,0;0,0;0,0;0,0;0,135658210365632;0,1887273299380311;0,135658210365632;0,1504387206573649;-0,3196415253342204;0,9333333333333332;0,0217010023536681;0,5097926864733646;0,1666843672986302;0,0744100688954162;0,0261686772010592;0,0102283731439638;0,1370219086520609;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;15;2048;3;8,27890396118164;21,66201686859131;50,06269535509196;0,920576797266846;0,930461383587229;0,920576797266846;0,9195637304441918;0,8560311858601135;0,0666666666666666;0,0;0,8716364269044912;0,887300347619043;0,7596186150835849;0,0;0,0;0,0;0,0;0,4199498437159264;0,5476671934291516;0,4199498437159264;0,4578723431700235;0,1100005071639958;0,7333333333333333;0,0317245390354504;0,7596498509482132;0,2292119616307422;0,2151667212713333;0,0300628255940739;0,034437540348612;0,0174526550315633;0,0
Bot-IoT;RANDOM_L2;gaussian;10;15;2048;3;8,27890396118164;20,169994592666622;53,85349276731846;0,920576797266846;0,930461383587229;0,920576797266846;0,9195637304441918;0,8560311858601135;0,0666666666666666;0,0;0,8716364269044912;0,887300347619043;0,7596186150835849;0,0;0,0;0,0;0,0;0,3820418695936614;0,5285023368182079;0,3820418695936614;0,4255297328469482;0,0756871098004245;0,8666666666666667;0,0360138493834116;0,6077723219269531;0,2157349774276783;0,1938436273415909;0,0333685248965887;0,0395416397675919;0,0278499814333457;0,0
Bot-IoT;FGSM;gaussian;10;20;1024;2;7,017292499542236;7,546095609664917;51,27480555353638;0,9260103947081486;0,9349128180537546;0,9260103947081486;0,9251456023531892;0,8656351000700611;0,1333333333333333;0,0;0,905412052169055;0,920079626275662;0,7545238242503476;0,0;0,0;0,0;0,0;0,4132623391727847;0,6816803056137545;0,4132623391727847;0,3971792491988448;0,0533663232842179;0,8666666666666667;0,0059341518161412;0,6809370447970028;0,2721546415304537;0,1855936714715808;0,0020422644905588;0,0048216591349257;0,109914593390271;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;20;1024;2;7,017292499542236;12,772414207458496;49,27582321727121;0,9260103947081486;0,9349128180537546;0,9260103947081486;0,9251456023531892;0,8656351000700611;0,1333333333333333;0,0;0,905412052169055;0,920079626275662;0,7545238242503476;0,0;0,0;0,0;0,0;0,4332521625354365;0,5394427997529695;0,4332521625354365;0,4349698462301989;0,0703496135300991;0,8;0,0153488245290391;0,5646547329302688;0,2111543419585104;0,1948109382006639;0,0122708942695442;0,0180560038734667;0,0315633122911251;0,0
Bot-IoT;RANDOM_L2;gaussian;10;20;1024;2;7,017292499542236;11,945262908935549;50,30893363378644;0,9260103947081486;0,9349128180537546;0,9260103947081486;0,9251456023531892;0,8656351000700611;0,1333333333333333;0,0;0,905412052169055;0,920079626275662;0,7545238242503476;0,0;0,0;0,0;0,0;0,4229210583702842;0,5117663055630696;0,4229210583702842;0,4261879716091356;0,0442012345517834;0,8;0,0183840568515371;0,5779428807050078;0,20715113468711;0,1874665147159591;0,016355423250662;0,0203155261459005;0,0263646490902339;0,0
Bot-IoT;FGSM;gaussian;10;20;1024;3;7,10214114189148;8,276761293411255;50,149015046885225;0,9357599767391146;0,9423136258835034;0,9357599767391146;0,935167213485412;0,8823308368302446;0,1333333333333333;0,0;0,9032007710595849;0,9107916656822436;0,7587048274245167;0,0;0,0;0,0;0,0;0,4342698262702624;0,5514033368228436;0,4342698262702624;0,4005819439711144;-0,0282005353783155;0,9333333333333332;0,0068792540962005;0,5959221082398016;0,2786412647175378;0,1624420294207812;0,0053998857716471;0,000786797934151;0,1507612328258447;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;20;1024;3;7,10214114189148;15,620847940444946;45,37962491822345;0,9357599767391146;0,9423136258835034;0,9357599767391146;0,935167213485412;0,8823308368302446;0,1333333333333333;0,0;0,9032007710595849;0,9107916656822436;0,7587048274245167;0,0;0,0;0,0;0,0;0,4819637275568801;0,5317313151167105;0,4819637275568801;0,474698342940736;0,0947794940146142;0,8666666666666667;0,0162121391117856;0,6056470786191503;0,219313684312573;0,2270651805189417;0,0150400664601325;0,0168657198192382;0,0293353137764574;0,0
Bot-IoT;RANDOM_L2;gaussian;10;20;1024;3;7,10214114189148;13,122049808502195;47,34135349276731;0,9357599767391146;0,9423136258835034;0,9357599767391146;0,935167213485412;0,8823308368302446;0,1333333333333333;0,0;0,9032007710595849;0,9107916656822436;0,7587048274245167;0,0;0,0;0,0;0,0;0,4623464418114414;0,5128335206890848;0,4623464418114414;0,4489742424604426;0,0571764952295432;0,8666666666666667;0,0203106114993502;0,5552780258792952;0,2106669159673676;0,2048856174821865;0,019003444157912;0,0209611039380245;0,0363906424062384;0,0
Bot-IoT;FGSM;gaussian;10;20;2048;2;7,0812828540802;9,517964839935305;54,07519808097696;0,9237206513047904;0,9329363515866934;0,9237206513047904;0,9228016496730924;0,8614992578881702;0,1333333333333333;0,0;0,8930887821948309;0,9050745219036104;0,7535829384760624;0,0;0,0;0,0;0,0;0,3829686704950207;0,4281226660214504;0,3829686704950207;0,3617504054158392;-0,1252340153395071;0,9333333333333332;0,0046437237029834;0,5550894307354929;0,2332243076434122;0,1464086239286693;0,0012115128333823;0,0016744673983214;0,1329372447085035;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;20;2048;2;7,0812828540802;13,161091327667236;44,09664170967508;0,9237206513047904;0,9329363515866934;0,9237206513047904;0,9228016496730924;0,8614992578881702;0,1333333333333333;0,0;0,8930887821948309;0,9050745219036104;0,7535829384760624;0,0;0,0;0,0;0,0;0,4827542342080395;0,538099276651346;0,4827542342080395;0,462379276413506;0,0861640611619674;0,8;0,0209649130778528;0,5943577111121848;0,2122299244249504;0,21357310285069;0,0184496097197943;0,0227767914783731;0,0415893056071296;0,0
Bot-IoT;RANDOM_L2;gaussian;10;20;2048;2;7,0812828540802;11,46051549911499;46,19103002108018;0,9237206513047904;0,9329363515866934;0,9237206513047904;0,9228016496730924;0,8614992578881702;0,1333333333333333;0,0;0,8930887821948309;0,9050745219036104;0,7535829384760624;0,0;0,0;0,0;0,0;0,4618103510939885;0,515230790395931;0,4618103510939885;0,4384795829126302;0,0510511678140962;0,8;0,024636271935006;0,5739515030505737;0,2066607123952884;0,1946539163181112;0,0231225877914121;0,025338928340865;0,0441886372075751;0,0
Bot-IoT;FGSM;gaussian;10;20;2048;3;6,827926158905029;7,26883864402771;63,41135421966999;0,9292632841462528;0,9371745174308062;0,9292632841462528;0,9285079642054206;0,8710217907817495;0,1333333333333333;0,0;0,9166630468293951;0,9369184192323816;0,7559289568631902;0,0;0,0;0,0;0,0;0,2951497419495529;0,4231399609201323;0,2951497419495529;0,2481161451668943;-0,2267296146773819;0,9333333333333332;0,003780409120237;0,5929206563193627;0,2264932259375206;0,1008289322809412;0,0012461274857647;0,0036918979987088;0,0597846268102487;0,0
Bot-IoT;RANDOM_LINF;gaussian;10;20;2048;3;6,827926158905029;14,11858367919922;45,18426982627026;0,9292632841462528;0,9371745174308062;0,9292632841462528;0,9285079642054206;0,8710217907817495;0,1333333333333333;0,0;0,9166630468293951;0,9369184192323816;0,7559289568631902;0,0;0,0;0,0;0,0;0,4774205858835502;0,5352655957896177;0,4774205858835502;0,4551313416686761;0,0935006488100848;0,6666666666666666;0,0202924364555029;0,6427534599391249;0,2205938067777438;0,2191637129908669;0,0173592481697502;0,0230188831504196;0,0330486446342369;0,0
Bot-IoT;RANDOM_L2;gaussian;10;20;2048;3;6,827926158905029;11,6069016456604;47,26957185432871;0,9292632841462528;0,9371745174308062;0,9292632841462528;0,9285079642054206;0,8710217907817495;0,1333333333333333;0,0;0,9166630468293951;0,9369184192323816;0,7559289568631902;0,0;0,0;0,0;0,0;0,4565675656029657;0,5163471363873922;0,4565675656029657;0,4341907655958703;0,0601149176768441;0,8666666666666667;0,0212375387355621;0,5657527747242067;0,211159820833202;0,1989544279808072;0,0188130635698091;0,0233013234344738;0,0352766431489045;0,0
Bot-IoT;FGSM;gaussian;16;10;2048;2;91,48283550003543;9,47115009976551;56,07781493058079;0,919159337064767;0,9297932648473808;0,919159337064767;0,9180693381174888;0,853965236834008;0,1333333333333333;0,0;0,8531774243211482;0,8540245859942184;0,7516038216195017;0,0;0,0;0,0;0,0;0,358381187758959;0,4306090481315879;0,358381187758959;0,3680657408800584;-0,0117997967652701;0,8666666666666667;0,0100507992475531;0,7185940823006678;0,221603128949748;0,1831418113102451;0,0052960418145;0,0048620077469335;0,20757519494987;0,0
Bot-IoT;RANDOM_LINF;gaussian;16;10;2048;2;91,48283550003543;12,597669700160624;43,51239369048485;0,919159337064767;0,9297932648473808;0,919159337064767;0,9180693381174888;0,853965236834008;0,1333333333333333;0,0;0,8531774243211482;0,8540245859942184;0,7516038216195017;0,0;0,0;0,0;0,0;0,4840354001599186;0,5648302659135511;0,4840354001599186;0,5066547098660995;0,1492985300012794;0,7333333333333333;0,0089330340509446;0,8072055750911767;0,2737689049232361;0,2465908881630789;0,0068363938455148;0,0112774370561652;0,0107686594875603;0,0
Bot-IoT;RANDOM_L2;gaussian;16;10;2048;2;91,48283550003543;11,97987429983914;47,57487097477648;0,919159337064767;0,9297932648473808;0,919159337064767;0,9180693381174888;0,853965236834008;0,1333333333333333;0,0;0,8531774243211482;0,8540245859942184;0,7516038216195017;0,0;0,0;0,0;0,0;0,4434106273170022;0,5436058335528368;0,4434106273170022;0,4733059330402118;0,1069568099500836;0,6;0,0131950818331349;0,754348375174715;0,235641589798213;0,222442521601196;0,0112843766766472;0,0151509038089089;0,0181953212031192;0,0
Bot-IoT;FGSM;gaussian;16;20;2048;2;57,82989819999784;21,26885410025716;42,67918150759613;0,9653540015991858;0,9671526505709196;0,9653540015991858;0,9652234566101356;0,9350468490877794;0,1333333333333333;0,0;0,8952388410367416;0,913765072515555;0,7711991149409433;0,0;0,0;0,0;0,0;0,5385621865232245;0,63659223754634;0,5385621865232245;0,5367991900710419;0,1824854465444793;0,8666666666666667;0,0072336674512227;0,6279476354069167;0,2454597988330367;0,225098709643059;0,0036172311739559;0,0042769528728211;0,1392499071667285;0,0
Bot-IoT;RANDOM_LINF;gaussian;16;20;2048;2;57,82989819999784;26,0755088001024;51,55466308061349;0,9653540015991858;0,9671526505709196;0,9653540015991858;0,9652234566101356;0,9350468490877794;0,1333333333333333;0,0;0,8952388410367416;0,913765072515555;0,7711991149409433;0,0;0,0;0,0;0,0;0,4498073707930508;0,5131021145518871;0,4498073707930508;0,4475018692535316;0,0672978769626271;0,4666666666666667;0,0257540371316145;0,7289879671585391;0,2157354947410769;0,211105055268;0,0244552519081327;0,0261257262750161;0,0467879688080207;0,0
Bot-IoT;RANDOM_L2;gaussian;16;20;2048;2;57,82989819999784;23,617335500195622;53,32557970487751;0,9653540015991858;0,9671526505709196;0,9653540015991858;0,9652234566101356;0,9350468490877794;0,1333333333333333;0,0;0,8952388410367416;0,913765072515555;0,7711991149409433;0,0;0,0;0,0;0,0;0,4320982045504107;0,4996038384788042;0,4320982045504107;0,4311793265981507;0,0417304369678093;0,8;0,0289255822829672;0,5607286611642506;0,2083748599447349;0,1955599916939877;0,0290763080011768;0,0276993221433182;0,0482733011511325;0,0
Bot-IoT;FGSM;gaussian;32;10;2048;2;150,0825785000343;16,966851899400353;89,33088609435197;0,928082067311187;0,9364878092285084;0,928082067311187;0,927278783750976;0,8691863935103139;0,1333333333333333;0,0;0,8282206611796742;0,8182680965408181;0,7554141006697248;0,0;0,0;0,0;0,0;0,0347732063676673;0,2057352722581567;0,0347732063676673;0,0235965516364788;-0,3760891369174637;0,8666666666666667;0,0108232386110631;0,6138189078134141;0,2488698123647957;0,0222098293221126;0,0060229495145295;0,0051847966429954;0,2176011882658745;0,0
Bot-IoT;RANDOM_LINF;gaussian;32;10;2048;2;150,0825785000343;19,11192119983025;52,81220469579123;0,928082067311187;0,9364878092285084;0,928082067311187;0,927278783750976;0,8691863935103139;0,1333333333333333;0,0;0,8282206611796742;0,8182680965408181;0,7554141006697248;0,0;0,0;0,0;0,0;0,3999600203532747;0,5545533028872731;0,3999600203532747;0,4394353118900632;0,1098581469193332;0,8;0,004807299097609;0,802411864529941;0,2983441856789673;0,2042609797280485;0,0037903044358677;0,0061128147191736;0,0025993316004456;0,0
Bot-IoT;RANDOM_L2;gaussian;32;10;2048;2;150,0825785000343;17,072434900328517;55,39452642291197;0,928082067311187;0,9364878092285084;0,928082067311187;0,927278783750976;0,8691863935103139;0,1333333333333333;0,0;0,8282206611796742;0,8182680965408181;0,7554141006697248;0,0;0,0;0,0;0,0;0,3741368030820673;0,5372998326529205;0,3741368030820673;0,4136642693499001;0,0836419272987138;0,8666666666666667;0,0066248034823384;0,7485164399429172;0,2456561860320493;0,1890170508694611;0,0059883348621471;0,0072627501613944;0,0085406609728926;0,0
Bot-IoT;FGSM;gaussian;32;20;2048;2;87,691971299937;54,46593680023216;81,80108308497492;0,947317729156066;0,9518993601329624;0,947317729156066;0,9469463269645834;0,9028306572072696;0,1333333333333333;0,0;0,8989776822046729;0,9139452517839668;0,7636065384106909;0,0;0,0;0,0;0,0;0,1293068983063167;0,2014839810369661;0,1293068983063167;0,1416025558136436;-0,2777302876337116;0,9333333333333332;0,0719549985914341;0,6550249382997094;0,236276648856072;0,0772890972103368;0,0126516554457501;0,1340986120077469;0,2005198663200891;0,0
Bot-IoT;RANDOM_LINF;gaussian;32;20;2048;2;87,691971299937;51,80721130012535;50,11993894017591;0,947317729156066;0,9518993601329624;0,947317729156066;0,9469463269645834;0,9028306572072696;0,1333333333333333;0,0;0,8989776822046729;0,9139452517839668;0,7636065384106909;0,0;0,0;0,0;0,0;0,4461183397543069;0,5345037487831298;0,4461183397543069;0,4717125773268055;0,0967167556821263;0,7333333333333333;0,0296889341245535;0,7558038432583128;0,2222058576811204;0,225256199230606;0,0255456134581768;0,0346392834086507;0,0274786483475677;0,0
Bot-IoT;RANDOM_L2;gaussian;32;20;2048;2;87,691971299937;45,05395060009323;52,92760049429381;0,947317729156066;0,9518993601329624;0,947317729156066;0,9469463269645834;0,9028306572072696;0,1333333333333333;0,0;0,8989776822046729;0,9139452517839668;0,7636065384106909;0,0;0,0;0,0;0,0;0,4180417242131278;0,5124321838972696;0,4180417242131278;0,4451905842640066;0,0592547397944359;0,4666666666666667;0,0363319126507392;0,7108790689831144;0,2121688916944765;0,2048300127324422;0,0322435486941622;0,0410748870238863;0,0367619754920163;0,0
Bot-IoT;C&W;gaussian;16;10;2048;2;71,76847379980609;36,48595769982785;0,0;0,919159337064767;0,9297932648473808;0,919159337064767;0,9180693381174888;0,853965236834008;0,1333333333333333;0,0;0,8531774243211482;0,8540245859942184;0,7516038216195017;0,0;0,0;0,0;0,0;0,919159337064767;0,9297932648473808;0,919159337064767;0,9180693381174888;0,853965236834008;0,1333333333333333;0,0;0,8531774243211482;0,8540245859942184;0,7516038216195017;0,0;0,0;0,0;0,0
Bot-IoT;C&W;gaussian;16;20;2048;2;45,14694270002656;12,78473150008358;0,0;0,9653540015991858;0,9671526505709196;0,9653540015991858;0,9652234566101356;0,9350468490877794;0,1333333333333333;0,0;0,8952388410367416;0,913765072515555;0,7711991149409433;0,0;0,0;0,0;0,0;0,9653540015991858;0,9671526505709196;0,9653540015991858;0,9652234566101356;0,9350468490877794;0,1333333333333333;0,0;0,8952388410367416;0,913765072515555;0,7711991149409433;0,0;0,0;0,0;0,0
Bot-IoT;C&W;gaussian;32;10;2048;2;126,12771379994228;77,18120139976963;0,0;0,928082067311187;0,9364878092285084;0,928082067311187;0,927278783750976;0,8691863935103139;0,1333333333333333;0,0;0,8282206611796742;0,8182680965408181;0,7554141006697248;0,0;0,0;0,0;0,0;0,928082067311187;0,9364878092285084;0,928082067311187;0,927278783750976;0,8691863935103139;0,1333333333333333;0,0;0,8282206611796742;0,8182680965408181;0,7554141006697248;0,0;0,0;0,0;0,0
