Dataset;Attack;Binarization;Resolution;AddressSize;BloomSize;Hash;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
Edge-IIoT;RANDOM_LINF;distributive;1;20;1024;3;103,21393918991087;9,69716453552246;23,51855732120287;0,9708949826627103;1,0;0,8929849559281596;0,943467567591223;0,9266378339661128;0,0;0,1070150440718404;1,0;1,0;0,1070150440718404;0,7357094094506816;0,5073614200263448;0,9732006759891312;0,6669959716911232;0,5524580577983964;0,3530107170820322;0,0267993240108688;0,8639538732623623;0,6381892915013057;0,0267993240108688
Edge-IIoT;RANDOM_L2;distributive;1;20;1024;3;103,21393918991087;8,589117527008057;23,80401990803014;0,9708949826627103;1,0;0,8929849559281596;0,943467567591223;0,9266378339661128;0,0;0,1070150440718404;1,0;1,0;0,1070150440718404;0,732854783582409;0,5046120455778622;0,9707402743720592;0,6640410279658856;0,5476669993799239;0,3560126141571942;0,0292597256279408;0,8627524361057143;0,6387265501642098;0,0292597256279408
Edge-IIoT;C&W;distributive;1;20;1024;3;103,21393918991087;3,431851625442505;69,36042411584329;0,9708949826627103;1,0;0,8929849559281596;0,943467567591223;0,9266378339661128;0,0;0,1070150440718404;1,0;1,0;0,1070150440718404;0,2772907415042774;0,272426753302301;0,9919726290675326;0,4274596879272616;0,0103503281135724;0,9896945182883616;0,0080273709324673;0,5022691110594038;0,285340015409467;0,0080273709324673
Edge-IIoT;FGSM;distributive;1;20;2048;2;95,51470518112184;2,1163573265075684;70,91390835907454;0,9811103525812171;1,0;0,9305454304460202;0,9640233436319944;0,9523716894226192;0,0;0,0694545695539797;1,0;1,0;0,0694545695539797;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4000801523622276;0,2617169471531123;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;20;2048;2;95,51470518112184;11,47890591621399;26,438071291295763;0,9811103525812171;1,0;0,9305454304460202;0,9640233436319944;0,9523716894226192;0,0;0,0694545695539797;1,0;1,0;0,0694545695539797;0,7167296396682595;0,489708302721605;0,9884187156206508;0,6549326892728246;0,5398133625825362;0,3847658365544411;0,0115812843793491;0,8690919763799237;0,650833850172369;0,0115812843793491
Edge-IIoT;RANDOM_L2;distributive;1;20;2048;2;95,51470518112184;8,58612871170044;26,739981209487183;0,9811103525812171;1,0;0,9305454304460202;0,9640233436319944;0,9523716894226192;0,0;0,0694545695539797;1,0;1,0;0,0694545695539797;0,7137105404863453;0,4870014849601761;0,9862151235999737;0,6520266292039445;0,5350667209027956;0,3880895865118884;0,0137848764000265;0,8673346963061478;0,6492493444240154;0,0137848764000265
Edge-IIoT;C&W;distributive;1;20;2048;2;95,51470518112184;2,0643749237060547;70,91390835907454;0,9811103525812171;1,0;0,9305454304460202;0,9640233436319944;0,9523716894226192;0,0;0,0694545695539797;1,0;1,0;0,0694545695539797;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4877153326530044;0,2928220833748783;0,0
Edge-IIoT;FGSM;distributive;1;20;2048;3;103,08930134773254;2,2121024131774902;70,50069732178865;0,9769782422083584;1,0;0,9153522433560872;0,9558056451822184;0,9419629430442572;0,0;0,0846477566439127;1,0;1,0;0,0846477566439127;0,2719712689904718;0,2719712689904718;1,0;0,4276374405945943;0,0;1,0;0,0;0,4713239417926199;0,262569923822082;0,0
Edge-IIoT;RANDOM_LINF;distributive;1;20;2048;3;103,08930134773254;9,913081169128418;25,679691601271625;0,9769782422083584;1,0;0,9153522433560872;0,9558056451822184;0,9419629430442572;0,0;0,0846477566439127;1,0;1,0;0,0846477566439127;0,7201813261956421;0,4927183552639831;0,976207833521108;0,654894060437652;0,536254093761248;0,3754630503606919;0,0237921664788919;0,8574140236877824;0,6369485631140221;0,0237921664788919
Edge-IIoT;RANDOM_L2;distributive;1;20;2048;3;103,08930134773254;9,58996319770813;26,1041679340124;0,9769782422083584;1,0;0,9153522433560872;0,9558056451822184;0,9419629430442572;0,0;0,0846477566439127;1,0;1,0;0,0846477566439127;0,7159365628682344;0,4888313612545834;0,9729935714759096;0,650734245102955;0,5294654853188876;0,3800927802827972;0,0270064285240904;0,8561800211636398;0,6366523634137492;0,0270064285240904
